age,careAddr,careNm,colorCd,kindCd,neuterYn,noticeEdt,officetel,popfile,processState,specialMark,weight,animalKind,address,sexCd
2017(년생),경기도 용인시 처인구 중부대로 1074-1 (삼가동/ 용인시 동물보호센터) ,용인시 동물보호센터,갈색,[개] 믹스견,U,20180823,031-324-3467,http://www.animal.go.kr/files/shelter/2018/07/201808131708847.jpg,보호중,큰귀가 매력 포인트인 순둥이 ,6(Kg),개,경기도,여자아이
2016(년생),경기도 용인시 처인구 중부대로 1074-1 (삼가동/ 용인시 동물보호센터) ,용인시 동물보호센터,흰색,[개] 스피츠,N,20180823,031-324-3467,http://www.animal.go.kr/files/shelter/2018/07/201808131708227.jpg,보호중,교통사고로 들어옴,4(Kg),개,경기도,남자아이
2018(년생),경기도 안산시 상록구 청곡길 50 (부곡동) 한국야생동물보호협회,한국야생동물보호협회,흑백,[개] 말라뮤트,N,20180827,031-310-2324,http://www.animal.go.kr/files/shelter/2018/07/201808131408137.jpg,보호중,소유주 포기각서 씀. 8개월추정.,12(Kg),개,경기도,남자아이
2014(년생),경기도 안산시 상록구 청곡길 50 (부곡동) 한국야생동물보호협회,한국야생동물보호협회,흑백,[개] 말라뮤트,N,20180827,031-310-2324,http://www.animal.go.kr/files/shelter/2018/07/201808131408483.jpg,보호중,소유주 포기각서 씀. 순함.,25(Kg),개,경기도,여자아이
2016(년생),경기도 안산시 상록구 청곡길 50 (부곡동) 한국야생동물보호협회,한국야생동물보호협회,갈,[개] 코카 스파니엘,U,20180827,031-310-2324,http://www.animal.go.kr/files/shelter/2018/07/201808131308852.jpg,보호중,소유주 포기각서 씀.,8(Kg),개,경기도,여자아이
2018(년생),경기도 남양주시 금곡로 44 (금곡동/ 성원빌딩) 1층,남양주동물보호협회,황백,[고양이] 한국 고양이,N,20180823,031-590-2325,http://www.animal.go.kr/files/shelter/2018/07/201808131308443.jpg,보호중,어린 고양이/ 호흡기 질환 감염,0.20(Kg),고양이,경기도,여자아이
2018(년생),경기도 남양주시 금곡로 44 (금곡동/ 성원빌딩) 1층,남양주동물보호협회,황백,[고양이] 한국 고양이,N,20180823,031-590-2325,http://www.animal.go.kr/files/shelter/2018/07/201808131308498.jpg,보호중,어린 고양이/ 호흡기 질환 감염,0.20(Kg),고양이,경기도,여자아이
2018(년생),경기도 남양주시 금곡로 44 (금곡동/ 성원빌딩) 1층,남양주동물보호협회,황백,[고양이] 한국 고양이,N,20180823,031-590-2325,http://www.animal.go.kr/files/shelter/2018/07/20180813130802.jpg,보호중,어린 고양이/ 호흡기 질환 감염,0.30(Kg),고양이,경기도,남자아이
2018(년생),경기도 남양주시 금곡로 44 (금곡동/ 성원빌딩) 1층,남양주동물보호협회,흑백,[고양이] 한국 고양이,N,20180823,031-590-2325,http://www.animal.go.kr/files/shelter/2018/07/20180813130834.jpg,보호중,어린 고양이/ 호흡기 질환 감염,0.40(Kg),고양이,경기도,남자아이
2018(년생),경기도 남양주시 금곡로 44 (금곡동/ 성원빌딩) 1층,남양주동물보호협회,흑백,[고양이] 한국 고양이,N,20180823,031-590-2325,http://www.animal.go.kr/files/shelter/2018/07/20180813130821.jpg,보호중,어린 고양이/ 호흡기 질환 감염,0.40(Kg),고양이,경기도,남자아이
2018(년생),경기도 남양주시 금곡로 44 (금곡동/ 성원빌딩) 1층,남양주동물보호협회,흑갈줄무늬,[고양이] 한국 고양이,N,20180823,031-590-2325,http://www.animal.go.kr/files/shelter/2018/07/201808131208599.jpg,보호중,어린 고양이 호흡기 질환 감염,0.30(Kg),고양이,경기도,여자아이
2018(년생),경기도 화성시 남양성지로 34 (남양동) ,수성동물병원,흰색,[고양이] 한국 고양이,N,20180823,02-3677-2316,http://www.animal.go.kr/files/shelter/2018/07/201808131508448.jpg,보호중,오드 아이/ 털 지저분하고 컨디션 불량 ,0.3(Kg),고양이,경기도,남자아이
2016(년생),경기도 화성시 남양성지로 34 (남양동) ,수성동물병원,갈색,[개] 믹스견,N,20180823,02-3677-2316,http://www.animal.go.kr/files/shelter/2018/07/201808131508724.jpg,보호중,빨간 목걸이 착용/ 귀와 등은 진갈색/ 목덜미와 배/ 발은 연갈색/ 코 주변 흰색 털/ 사나움 ,5.5(Kg),개,경기도,여자아이
2016(년생),경기도 고양시 덕양구 고양대로 1695 (원흥동/ 고양시 농업기술센터) 고양시동물보호센터,고양시동물보호센터,치즈,[고양이] 한국 고양이,Y,20180823,031-8075-4604,http://www.animal.go.kr/files/shelter/2018/07/201808131708305.jpg,보호중,후지부상 추정/ 생식기 파리유충,5(Kg),고양이,경기도,상관없음
2016(년생),경기도 고양시 덕양구 고양대로 1695 (원흥동/ 고양시 농업기술센터) 고양시동물보호센터,고양시동물보호센터,갈색,[개] 푸들,Y,20180823,031-8075-4604,http://www.animal.go.kr/files/shelter/2018/07/201808131408590.jpg,보호중,발견시 입마개/ 초크체인과 빨간색 리드줄 착용,8.9(Kg),개,경기도,남자아이
2018(년생),경기도 고양시 덕양구 고양대로 1695 (원흥동/ 고양시 농업기술센터) 고양시동물보호센터,고양시동물보호센터,암갈색,[고양이] 아비시니안,U,20180823,031-8075-4604,http://www.animal.go.kr/files/shelter/2018/07/201808131308912.jpg,보호중,특징없음,2(Kg),고양이,경기도,상관없음
2018(년생),경기도 안산시 상록구 청곡길 50 (부곡동) 안산시 상록구 부곡동 231-5,(사)한동보,갈백,[고양이] 한국 고양이,N,20180825,031-481-3207,http://www.animal.go.kr/files/shelter/2018/07/201808131808497[1].jpg,보호중,4개월/ 뒷다리절음,1.5(Kg),고양이,경기도,남자아이
2018(년생),경기도 안산시 상록구 청곡길 50 (부곡동) 안산시 상록구 부곡동 231-5,(사)한동보,백,[개] 말티즈,N,20180825,031-481-3207,http://www.animal.go.kr/files/shelter/2018/07/201808131708733.jpg,보호중,6개월/ 송곳니깨짐,3(Kg),개,경기도,남자아이
2018(년생),경기도 안산시 상록구 청곡길 50 (부곡동) 안산시 상록구 부곡동 231-5,(사)한동보,흑백,[고양이] 한국 고양이,N,20180825,031-481-3207,http://www.animal.go.kr/files/shelter/2018/07/201808131708354.jpg,보호중,5개월,2(Kg),고양이,경기도,여자아이
2018(년생),경기도 안산시 상록구 청곡길 50 (부곡동) 안산시 상록구 부곡동 231-5,(사)한동보,흑,[고양이] 한국 고양이,N,20180825,031-481-3207,http://www.animal.go.kr/files/shelter/2018/07/201808131708520.jpg,보호중,5개월,2(Kg),고양이,경기도,남자아이
2018(년생),경기도 안산시 상록구 청곡길 50 (부곡동) 안산시 상록구 부곡동 231-5,(사)한동보,갈흑,[고양이] 한국 고양이,N,20180825,031-481-3207,http://www.animal.go.kr/files/shelter/2018/07/201808131708584.jpg,보호중,5개월,2(Kg),고양이,경기도,남자아이
2018(년생),경기도 안산시 상록구 청곡길 50 (부곡동) 안산시 상록구 부곡동 231-5,(사)한동보,흑백,[고양이] 한국 고양이,N,20180825,031-481-3207,http://www.animal.go.kr/files/shelter/2018/07/201808131708646.jpg,보호중,5개월,2(Kg),고양이,경기도,여자아이
2015(년생),경기도 안산시 상록구 청곡길 50 (부곡동) 한국야생동물보호협회,한국야생동물보호협회,흑,[개] 푸들,N,20180825,02-2680-6446,http://www.animal.go.kr/files/shelter/2018/07/201808131708583.jpg,보호중,전체미용,4(Kg),개,경기도,여자아이
2018(년생),경기도 안산시 상록구 청곡길 50 (부곡동) ,한국야생동물보호협회,백,[개] 말티즈,N,20180823,031-8045-5423,http://www.animal.go.kr/files/shelter/2018/07/20180813160862.jpg,보호중,파보 바이러스 감염됨.,1(Kg),개,경기도,남자아이
2013(년생),경기도 성남시 분당구 불정로 266 (수내동/ 유신제일조합) ,펫토피아동물병원,갈검색,[고양이] 한국 고양이,Y,20180823,031-729-2612,http://www.animal.go.kr/files/shelter/2018/07/201808131508162.jpeg,보호중,코마로 상태 매우 나쁨.,3.7(Kg),고양이,경기도,남자아이
2015(년생),경기도 성남시 분당구 불정로 266 (수내동/ 유신제일조합) ,펫토피아동물병원,백색,[개] 믹스견,N,20180823,031-729-2612,http://www.animal.go.kr/files/shelter/2018/07/20180813150813[1].jpg,보호중,폐렴으로 상태 매우 나쁨.,7(Kg),개,경기도,남자아이
2016(년생),경기도 성남시 분당구 불정로 266 (수내동/ 유신제일조합) ,펫토피아동물병원,백색,[개] 말티즈,U,20180823,031-729-2612,http://www.animal.go.kr/files/shelter/2018/07/201808131508466.jpg,보호중,귀염증.,5(Kg),개,경기도,남자아이
2016(년생),경기도 성남시 분당구 불정로 266 (수내동/ 유신제일조합) ,펫토피아동물병원,검정색,[기타축종] ,U,20180823,031-729-2612,http://www.animal.go.kr/files/shelter/2018/07/201808131508919.jpg,보호중,귀가 찢어짐.,17.6(Kg),기타축종,경기도,상관없음
2016(년생),경기도 수원시 장안구 정자동 874-2 롯데프라자 206호,레오동물병원,검정,[개] 믹스견,N,20180820,031-228-3317,http://www.animal.go.kr/files/shelter/2018/07/201808131308124.jpg,보호중,순함/ 중성화 안됨,5.0(Kg),개,경기도,남자아이
2016(년생),경기도 수원시 권선구 세류동 150-8,두리동물병원,백색,[개] 말티즈,N,20180820,031-228-3317,http://www.animal.go.kr/files/shelter/2018/07/201808131208902.jpg,보호중,순함/ 자가미용 실시,2.7(Kg),개,경기도,여자아이
2005(년생),경기도 수원시 장안구 영화동 127-39,광교산동물병원,흰색,[개] 말티즈,Y,20180820,031-228-3317,http://www.animal.go.kr/files/shelter/2018/07/201808131108634.jpg,보호중,심한 백내장 / 외이염 / 심부전 / 청색증 / 구토 ,4.8(Kg),개,경기도,남자아이
2006(년생),경기도 수원시 장안구 송원로 83 (조원동) 장안동물병원,장안동물병원,흑색,[개] 슈나우져,U,20180820,031-228-3317,http://www.animal.go.kr/files/shelter/2018/07/20180813110851.jpg,보호중,피부병 심함,7(Kg),개,경기도,여자아이
2009(년생),경기도 수원시 장안구 수성로350번길 4 (영화동) ,귀족동물병원,백회,[개] 믹스견,Y,20180820,031-228-3317,http://www.animal.go.kr/files/shelter/2018/07/201808131108325.jpg,보호중,가슴줄착용/뒷다리부상,4.8(Kg),개,경기도,남자아이
2011(년생),경기도 수원시 장안구 수성로350번길 4 (영화동) ,귀족동물병원,갈검백,[개] 비글,N,20180820,031-228-3317,http://www.animal.go.kr/files/shelter/2018/07/201808131108841.jpg,보호중,순함,15(Kg),개,경기도,여자아이
2013(년생),울산광역시 북구 호계동 258-15,이솝동물병원,흰색.,[고양이] 페르시안-페프시안 친칠라,Y,20180823,052-241-8083,http://www.animal.go.kr/files/shelter/2018/07/201808131708248.png,보호중,중성화수술이되어있음.온순함,4.0(Kg),고양이,울산광역시,남자아이
2018(년생),울산광역시 남구 대학로 112 (무거동) ,스마일동물병원,흰색,[개] 믹스견,N,20180823,052-226-5663,http://www.animal.go.kr/files/shelter/2018/07/201808131708517.jpg,보호중,앞발목 다침,3.7(Kg),개,울산광역시,여자아이
2018(년생),울산광역시 남구 중앙로 165-1 (신정동) ,사랑동물병원,고등어,[고양이] 한국 고양이,N,20180823,052-226-5663,http://www.animal.go.kr/files/shelter/2018/07/201808131508707.jpg,보호중,한달추정/ 허약,0.3(Kg),고양이,울산광역시,남자아이
2018(년생),울산광역시 울주군 온양읍 화산발리로 543 (온양읍) ,울산유기동물보호센터,검정,[고양이] 한국 고양이,N,20180823,052-290-3332,http://www.animal.go.kr/files/shelter/2018/07/201808131408218.jpg,보호중,1주추정 인공수유중,0.1(Kg),고양이,울산광역시,상관없음
2011(년생),대전광역시 유성구 갑동로15번길 20-39 (갑동) 대전동물보호센터,대전동물보호센터,흑황,[개] 요크셔 테리어,U,20180823,042-611-2696,http://www.animal.go.kr/files/shelter/2018/07/201808131508950.jpg,보호중,미용,1.00(Kg),개,대전광역시,남자아이
2016(년생),대전광역시 유성구 갑동로15번길 20-39 (갑동) 대전동물보호센터,대전동물보호센터,백,[개] 푸들,U,20180823,042-611-2696,http://www.animal.go.kr/files/shelter/2018/07/201808131508723.jpg,보호중,특징없음,3.00(Kg),개,대전광역시,남자아이
2014(년생),광주광역시 북구 본촌마을길 25 (본촌동/ 건국동사무소) 광주 동물보호소,광주 동물보호소,회/갈,[개] 요크셔 테리어,N,20180823,062-571-2808,http://www.animal.go.kr/files/shelter/2018/07/201808131708682.jpg,보호중,18-1113요삐,2.8(Kg),개,광주광역시,남자아이
2018(년생),광주광역시 북구 본촌마을길 25 (본촌동/ 건국동사무소) 광주 동물보호소,광주 동물보호소,고등어,[고양이] 한국 고양이,N,20180823,062-571-2808,http://www.animal.go.kr/files/shelter/2018/07/201808131708860.jpg,보호중,18-7775,0.1(Kg),고양이,광주광역시,남자아이
2018(년생),광주광역시 북구 본촌마을길 25 (본촌동/ 건국동사무소) 광주 동물보호소,광주 동물보호소,검/흰,[개] 믹스견,N,20180823,062-571-2808,http://www.animal.go.kr/files/shelter/2018/07/20180813140890.jpg,보호중,18-1109꼬모,2(Kg),개,광주광역시,남자아이
2016(년생),광주광역시 북구 본촌마을길 25 (본촌동/ 건국동사무소) 광주 동물보호소,광주 동물보호소,흰색,[개] 말티즈,Y,20180823,062-571-2808,http://www.animal.go.kr/files/shelter/2018/07/201808131408402.jpg,보호중,18-1110도니,3.3(Kg),개,광주광역시,남자아이
2015(년생),광주광역시 북구 본촌마을길 25 (본촌동/ 건국동사무소) 광주 동물보호소,광주 동물보호소,흰색,[개] 진도견,N,20180823,062-607-2621,http://www.animal.go.kr/files/shelter/2018/07/201808131708462.jpg,보호중,18-1112미랑,14(Kg),개,광주광역시,여자아이
2018(년생),광주광역시 북구 본촌마을길 25 (본촌동/ 건국동사무소) 광주 동물보호소,광주 동물보호소,흰색,[개] 믹스견,N,20180823,062-360-7373,http://www.animal.go.kr/files/shelter/2018/07/201808131708285.jpg,보호중,18-1111뚜식,3.3(Kg),개,광주광역시,남자아이
2018(년생),광주광역시 북구 본촌마을길 25 (본촌동/ 건국동사무소) 광주 동물보호소,광주 동물보호소,갈/흰,[고양이] 한국 고양이,N,20180823,062-360-7373,http://www.animal.go.kr/files/shelter/2018/07/201808131408880.jpg,보호중,18-7774,0.4(Kg),고양이,광주광역시,남자아이
2018(년생),광주광역시 북구 본촌마을길 25 (본촌동/ 건국동사무소) 광주 동물보호소,광주 동물보호소,갈색,[고양이] 한국 고양이,N,20180823,062-360-7373,http://www.animal.go.kr/files/shelter/2018/07/201808131408693.jpg,보호중,18-7773,0.4(Kg),고양이,광주광역시,남자아이
2018(년생),광주광역시 북구 본촌마을길 25 (본촌동/ 건국동사무소) 광주 동물보호소,광주 동물보호소,고/흰,[고양이] 한국 고양이,N,20180823,062-360-7373,http://www.animal.go.kr/files/shelter/2018/07/201808131408892.jpg,보호중,18-7772,0.4(Kg),고양이,광주광역시,남자아이
2018(년생),광주광역시 북구 본촌마을길 25 (본촌동/ 건국동사무소) 광주 동물보호소,광주 동물보호소,고등어,[고양이] 한국 고양이,N,20180823,062-360-7373,http://www.animal.go.kr/files/shelter/2018/07/201808131408532.jpg,보호중,18-7771,0.4(Kg),고양이,광주광역시,남자아이
2018(년생),인천광역시 서구 가정동 517-32,가정동물병원,검갈,[개] 믹스견,N,20180823,032-560-4452,http://www.animal.go.kr/files/shelter/2018/07/201808131608911.jpg,보호중,순함/겁이많음/5마리같이들어옴,2.6(Kg),개,인천광역시,남자아이
2018(년생),인천광역시 서구 가정동 517-32,가정동물병원,흰색,[개] 믹스견,N,20180823,032-560-4452,http://www.animal.go.kr/files/shelter/2018/07/201808131608233.jpg,보호중,순함/겁이많음.5마리같이들어옴/그중 활발한편,2.3(Kg),개,인천광역시,남자아이
